"elite_idx","centroid_x","centroid_y","situation_x","situation_y","situation_vec","command","fitness","kind","iteration"
"482","0.010125091985422885","0.9662402706285336","0.008889346464047043","0.9752292717317022","0.008889346464047043,0.9752292717317022","0.17107159519656506,0.1760802323566149,0.21898358427309397,0.8102700622068048,0.6243777908985576,0.2169064816228594,0.10060604815874641,0.2741845487522596,0.7673597879426464,0.7430188068972474,0.3501968444089316,0.16771554613696896,0.25623532902139945,0.26407127224728943,0.6099179607144799,0.5995575769083399","1000","regression","998896"
"1095","0.017816627424336984","0.2426797467573633","0.009817933304540283","0.24007475751765361","0.009817933304540283,0.24007475751765361","0.14606858212417312,0.1295693542396374,0.20429220809447515,0.7166511820880389,0.29769336966637666,0.1839195132924158,0.10157721087844737,0.24867220710261576,0.802302480329333,0.24879565476791216,0.3407441478442503,0.12129272328985065,0.21358786198683577,0.2510560329873036,0.5522926486634798,0.5063731355681967","1000","sbx_closest2parent","999957"
"909","0.009618763040780298","0.45685020893525286","0.012470856281416975","0.4485409761528597","0.012470856281416975,0.4485409761528597","0.1906258679528202,0.1520516278217888,0.22797293809059083,0.8755951576772619,0.5945180442040888,0.21007409670709457,0.12212044714280318,0.28186272475625374,0.8735896098405493,0.6554618366600178,0.3734232873418999,0.1922281277425647,0.2706026406538418,0.2671784815868803,0.6395125859456655,0.645087140019067","1000","regression","999048"
"557","0.023900417886255132","0.4892320878396124","0.01264506840894486","0.49126240002659904","0.01264506840894486,0.49126240002659904","0.1826629489123592,0.14453127564438525,0.23115297580143362,0.8581782402697677,0.5341285882868206,0.2046983635161663,0.1083421455222379,0.2761056576463186,0.8999923192729565,0.5989730763253478,0.3672319896503273,0.1980243830867358,0.24849303436175246,0.2609127464023616,0.64778492414312,0.6096358328220978","1000","regression","998527"
"588","0.011410803484242782","0.275123576097989","0.01399633191630989","0.27499492786881263","0.01399633191630989,0.27499492786881263","0.1818476421254105,0.13321596902413754,0.2422063843975363,0.861132408285335,0.5291001896094215,0.18587317695435665,0.1019236059943145,0.2710674927510743,0.949082378750288,0.5212800963390111,0.36808661429987827,0.1546812313668144,0.22974623296259672,0.2733945718773314,0.6157261116708305,0.6565753337927481","1000","sbx_closest2parent","997572"
"192","0.014069374155465109","0.9291649526874077","0.014516094735645302","0.9117532519689926","0.014516094735645302,0.9117532519689926","0.18128369510623465,0.1950053761280134,0.23533778508640085,0.8431658373488212,0.7952443437687937,0.23753242753862766,0.10984745419110671,0.2804772140954542,0.8394702831790049,0.7589970260147123,0.364090181959462,0.18111364065882546,0.26360299077675164,0.2696180021991157,0.6252199483299973,0.6275490991370277","1000","regression","999371"
"435","0.018909013655093565","0.587900818720847","0.015849519001279178","0.5796109494041796","0.015849519001279178,0.5796109494041796","0.17506298797993697,0.13629557328620243,0.2217695481166834,0.8144604676779614,0.5029408348252141,0.19586705094191673,0.10702886516168185,0.26257430078405203,0.7885944023871078,0.49777896664686555,0.36524951771636455,0.15833971310407488,0.2276375839805839,0.25823083908965544,0.6231673911478266,0.5809858670717004","1000","regression","995836"
"819","0.008360586616767307","0.40902177271061974","0.016746746293910375","0.41311100280946866","0.016746746293910375,0.41311100280946866","0.20181207488993816,0.15503788303873708,0.228355282809561,0.9141116080976821,0.6271486277228918,0.2149920436178766,0.13570712110629202,0.28639562676597974,0.9080390859527172,0.7019595922895787,0.380785095841485,0.20802273236268484,0.3156184105977848,0.27327279604780386,0.6545799050283999,0.7311906184819297","1000","regression","998483"
"492","0.010551462291345626","0.5607593710336971","0.017799300975141485","0.559756475012168","0.017799300975141485,0.559756475012168","0.17405112908845158,0.141638500829185,0.21427221376783087,0.7960418941574343,0.5083135749520242,0.19429988606855228,0.10720633794251644,0.2604481636439775,0.7783378421835694,0.4580650210518437,0.35827059540209194,0.14505045021063523,0.22259549568933124,0.25813474420638505,0.5923734706897081,0.5523494624079308","1000","regression","999254"
"150","0.0089227597560263","0.22569535740580432","0.0178781101574359","0.22345021852284896","0.0178781101574359,0.22345021852284896","0.15168198258814067,0.12977440181596003,0.21041641107187659,0.7902476312521098,0.2866144248447905,0.18411504592828742,0.1011823802618053,0.253500490799567,0.7948513601716096,0.35600508740870823,0.3538696283426561,0.12043100512848569,0.21350600756516463,0.2517203340431329,0.5786823995307545,0.5545468247930013","1000","regression","998247"
