"elite_idx","centroid_x","centroid_y","situation_x","situation_y","situation_vec","command","fitness","kind","iteration"
"1601","0.16817500299701432","0.1913054385950168","0.16777853129128628","0.1970240054695468","0.16777853129128628,0.1970240054695468","0.9988285788562733,0.9944755778923752,0.9592597205881406,0.9363600500867169,0.9710389958440482,0.9985748079406186,0.9886948088851573,0.9964790643223749,0.9563194596003802,0.9895128680075396","0.579818064416524","sbx_closest2parent","45727"
"1223","0.20118264646654271","0.05061334386312477","0.16813783094927343","0.5131293784153331","0.16813783094927343,0.5131293784153331","0.6499838440059337,0.33999723017501116,0.7735918553562736,0.61157835199494,0.817316780175299,0.47838516916611296,0.8728353163025767,0.08836909121950876,0.4180525215216143,0.8548259924664895","0.6240025226211874","random","1223"
"620","0.17486896194844376","0.5566184224756646","0.16834657446047263","0.5575345762526077","0.16834657446047263,0.5575345762526077","0.9895648401136669,0.9847905430597419,0.9930960468502562,0.9744459877994665,0.9764033369010988,0.9995108375357042,0.9824404924189747,0.9888063163265295,0.9863947170526323,0.9836601567200455","0.7065311798539577","regression","56078"
"3986","0.16638691907035436","0.9373570385169643","0.1683938130285173","0.935172482056778","0.1683938130285173,0.935172482056778","1,1,1,1,1,1,1,1,1,1","0.6367162317102123","regression","70511"
"3178","0.16358533146558385","0.4915674528867397","0.16879723462748686","0.4887206419849215","0.16879723462748686,0.4887206419849215","0.9993877797338206,0.9985935993604509,0.9993883107469466,0.9998561709880135,0.9995798526499663,0.9989957484619858,0.9990949976534507,0.9992385788195441,0.9983832287789295,0.9976460115600283","0.6954336831198789","regression","98984"
"3546","0.16166166539862942","0.3962334524138431","0.1688992084448947","0.39960231343068153","0.1688992084448947,0.39960231343068153","1,1,1,1,1,1,1,1,1,1","0.6669225384095708","regression","44942"
"3370","0.16917623021612022","0.7130514617544397","0.16929254050564657","0.7156103235438448","0.16929254050564657,0.7156103235438448","0.9990907334835384,1,0.9983519830179316,0.9983776255123806,1,0.9998377573119859,0.9936433016070105,0.9964489281744366,1,1","0.7078127361002695","sbx_closest2parent","99217"
"442","0.16072347193607273","0.8426421558628066","0.16978627971022986","0.8441396623087009","0.16978627971022986,0.8441396623087009","1,1,1,1,1,1,1,1,1,1","0.6735942319701066","regression","56481"
"2744","0.16927599222161754","0.7318974015089877","0.169830378297817","0.7308097533054823","0.169830378297817,0.7308097533054823","1,1,0.9989213902893974,1,0.9975620141855849,0.9903908268890342,1,1,0.9943754480252297,1","0.7053943448782091","regression","63086"
"4376","0.32112118666301126","0.08662125866022702","0.16998461976953527","0.23227381619333431","0.16998461976953527,0.23227381619333431","0.20655147076005698,0.5314946887133261,0.9118946272391827,0.745480001148308,0.2533309046826375,0.013572832564351822,0.2819421562602723,0.1097769375045139,0.6278513074796895,0.910345599952744","0.5634228574282723","random","4376"
"3607","0.16897154240718787","0.5391966544311273","0.17047063070161272","0.539876497254655","0.17047063070161272,0.539876497254655","1,1,1,1,1,1,1,1,1,1","0.7080246786663871","regression","40372"
"752","0.7023109378472291","0.15087339638616099","0.1704732364179694","0.4596816828682962","0.1704732364179694,0.4596816828682962","0.21181440410584318,0.06298801969278955,0.6869719139346464,0.2600072467828066,0.3796936071428134,0.32044155388179174,0.1387205501892299,0.8689269491331927,0.16438636147394947,0.534565634595978","0.5776348269301269","random","752"
"2119","0.16568081457400713","0.10897583294649937","0.1705388781354651","0.10986761366280473","0.1705388781354651,0.10986761366280473","1,0.999052335584156,0.9996949748881905,1,1,1,1,1,0.9999753699630786,1","0.5414567752250414","sbx_closest2parent","27595"
"615","0.16296360421705336","0.20158361300198746","0.17083713327619854","0.20073828486139644","0.17083713327619854,0.20073828486139644","1,1,1,1,1,1,1,1,1,1","0.5826088172638009","regression","74574"
"616","0.1649210455938379","0.4681169283919138","0.17087582267270773","0.4724283692186262","0.17087582267270773,0.4724283692186262","1,1,1,1,1,1,1,1,1,1","0.6920822691819158","regression","48946"
"4492","0.5488618253517816","0.0562519784962216","0.17090587942531532","0.7586453153243861","0.17090587942531532,0.7586453153243861","0.20503666907879847,0.3984508977183505,0.3268336283774017,0.8217147923009288,0.1667614949046945,0.6976686750897828,0.5978559237636971,0.08084299516575422,0.7311666116061349,0.6930073873657053","0.5525134456562422","random","4492"
"3667","0.1649306437880439","0.3346322867683522","0.17095423531783316","0.3336543758463043","0.17095423531783316,0.3336543758463043","1,0.9914384994009656,1,1,1,1,1,0.9760933415923491,1,1","0.6411151052516676","regression","61720"
"1729","0.1718608825485473","0.8706456270395941","0.17100152522243262","0.8699136918655329","0.17100152522243262,0.8699136918655329","1,1,1,1,1,1,1,1,1,1","0.6651504522729085","regression","80063"
"2407","0.17147529501433306","0.2517804353900762","0.17117005802793483","0.26056781012058194","0.17117005802793483,0.26056781012058194","0.9997164084517568,0.9999845927741755,0.9876156982507504,0.9992563039279581,1,0.9995702957571853,0.9998332439465422,0.9638473452598245,0.9972808727010066,0.9920117194642463","0.609387779818022","sbx_closest2parent","70809"
"2272","0.16475770247293348","0.6616534551215619","0.17119336521788064","0.6617083362230736","0.17119336521788064,0.6617083362230736","0.9942205383053623,0.9995474961557727,0.9947714438316674,0.9920359311546543,0.9987162439340774,0.9894835113445014,0.999868784737595,0.9978821619193062,0.9886905274818191,0.9973633569502531","0.714878961363389","regression","93004"
"1921","0.1705964283462174","0.2350238566004676","0.17196789665142598","0.23892138945090935","0.17196789665142598,0.23892138945090935","1,1,1,1,1,1,1,1,1,1","0.6000264846295448","regression","71470"
"2389","0.16435375018516674","0.8579513107234962","0.17206422983659764","0.8590405824855921","0.17206422983659764,0.8590405824855921","1,1,1,1,1,1,1,1,1,1","0.6701419325313647","regression","27011"
"4043","0.17351588065336326","0.9625735134220936","0.1721499995581538","0.9602994242040899","0.1721499995581538,0.9602994242040899","1,1,1,1,1,1,1,1,1,1","0.6289798848826357","regression","39603"
"2831","0.16716249630593094","0.35641041274627505","0.17255692438842363","0.35917619574565496","0.17255692438842363,0.35917619574565496","0.9982149077534113,0.999602084916403,0.9996437874588868,0.9845332716040008,1,0.9999875731362027,0.8848763492228259,0.9443694329923037,1,0.9916179293021951","0.6510219705592527","sbx_closest2parent","38286"
"960","0.16849579493202987","0.12644677242013624","0.17260546963868462","0.13136321706891196","0.17260546963868462,0.13136321706891196","1,1,1,1,1,1,1,1,1,1","0.5512675670171117","regression","42101"
"1629","0.753151044117226","0.033287071355782794","0.1726750219692702","0.5982520680272809","0.1726750219692702,0.5982520680272809","0.4033268016731213,0.19755691365307748,0.7460863715576667,0.7123396285568662,0.032897128402972986,0.23444886799907494,0.44903856051405844,0.39444834936306794,0.1844200382864598,0.5351944759942281","0.5803239991150985","random","1629"
"524","0.17508765283314476","0.7030507446586234","0.17277380045415125","0.7056550777131306","0.17277380045415125,0.7056550777131306","0.9311991090073138,0.9896819626007118,0.9942985020599869,0.9358052602393017,0.9234221612305069,0.9725780539162896,0.9872289988832673,0.9813058552788225,0.8533947341188987,0.8235937622384111","0.6997399172650066","regression","80087"
"2624","0.17744938635247803","0.32035837038962495","0.17331355553707561","0.32611283183038353","0.17331355553707561,0.32611283183038353","1,0.9770381676755572,0.9723939710550126,1,0.9968031847639182,1,0.9990132302029349,0.9743822843584722,0.9754221888236491,1","0.6378509970735952","regression","51094"
"1579","0.16891158902616787","0.5780344326462652","0.17343571402041535","0.579959748063377","0.17343571402041535,0.579959748063377","1,1,1,1,1,1,1,1,1,1","0.715874735217355","regression","66525"
"4835","0.1710956014145441","0.5015719600234674","0.17361920061877611","0.5040556868348078","0.17361920061877611,0.5040556868348078","1,1,1,1,1,1,0.9917582142798159,1,0.9968971866644435,1","0.701952542307752","regression","67991"
"2375","0.39145471635453","0.06752993281957564","0.17396885719912936","0.5631900243784095","0.17396885719912936,0.5631900243784095","0.6816399242997065,0.3363772431547898,0.1721783114923774,0.5880697840349589,0.5578867233517005,0.618718267109616,0.8070435188580006,0.5561671646916311,0.06000087922332853,0.7107647571376287","0.6041556597532345","random","2375"
"4294","0.1667109570121716","0.2890235305495461","0.17401191633946356","0.28780395206646703","0.17401191633946356,0.28780395206646703","0.9755438555237916,0.9964495973031842,0.9350070724127543,0.996805937390495,1,1,1,1,1,0.9851554348480901","0.6211460950108258","regression","29833"
"4143","0.17284712785402812","0.638580414783022","0.17420696933055324","0.6379396138017364","0.17420696933055324,0.6379396138017364","1,1,1,1,1,1,1,1,1,1","0.719422886936505","regression","7185"
"2865","0.1674132221953672","0.7538189280092948","0.174267630704385","0.7520964130227473","0.174267630704385,0.7520964130227473","0.9940162380400187,0.9741842452158561,0.9843632347664484,0.9499567291912375,0.9655984764238285,0.9715955967791501,0.972742197790715,0.9958998199884609,0.9621050275072907,0.9906637124871964","0.6977719800568472","regression","69911"
"3347","0.1735104796674774","0.781613515658919","0.17456026904494704","0.7818788977037526","0.17456026904494704,0.7818788977037526","1,1,1,1,1,1,1,1,1,1","0.6977128910906263","regression","58267"
"4326","0.17096145669795904","0.9153033833499249","0.17465529417169423","0.9170061233529229","0.17465529417169423,0.9170061233529229","1,1,1,1,1,1,1,1,1,1","0.6494488758120174","regression","10739"
"3580","0.1716755021531659","0.7428889066733897","0.1749030256306856","0.7402938995374962","0.1749030256306856,0.7402938995374962","0.9979486905640177,0.9943376458121144,0.9963452151154809,0.9667393449194351,0.9887210171500643,0.9871002246012669,0.9855693459486332,0.9982994825159397,0.9810717542930164,0.9939877356997988","0.7051063123531263","regression","72725"
"1465","0.8799031919313101","0.022169063884108386","0.17528735998451916","0.6795268178826426","0.17528735998451916,0.6795268178826426","0.7030080108061646,0.6352063391048084,0.3089524865063017,0.9895908673822401,0.09310120367375319,0.004187632580539669,0.6219869282479572,0.27179398153687384,0.21599894304567213,0.8184047492544383","0.5870685091528434","random","1465"
"2615","0.16880567877440172","0.2982382717268096","0.1756996286641508","0.3046361074955942","0.1756996286641508,0.3046361074955942","0.9905250287215369,0.9820370779025428,0.9058788381012232,0.9902716508190944,0.998788681482579,0.9943566142135656,0.990754540683109,0.9212041637848081,0.9215490643838914,0.9390818919872738","0.627799898056598","regression","84399"
"1600","0.17737581134575192","0.36893500995453643","0.1757204196319575","0.3751023727034487","0.1757204196319575,0.3751023727034487","0.9999620599859729,0.9998158343728536,0.9977403832963295,0.9999281423498151,0.9847877659247045,0.9938350514381814,0.9998486744376381,0.9995753860290603,0.9758609994594144,0.9856455229417037","0.6593391931769105","sbx_closest2parent","95354"
"685","0.17332077178232275","0.6721514332223671","0.17576993309321243","0.665772553174914","0.17576993309321243,0.665772553174914","0.9986469387132674,0.9998153207604759,0.9987087475568961,0.9981337491013484,0.9988356685428966,0.9966595180969525,0.9998628369867633,0.9992137753420551,0.9982838758429176,0.9992964257969359","0.7192581657174819","regression","98564"
"3137","0.1732366287725567","0.8319390830870304","0.17577239069621886","0.8274395666153653","0.17577239069621886,0.8274395666153653","1,1,1,1,1,1,1,1,1,1","0.6846084572705046","regression","88680"
"360","0.17151595025047456","0.8984874265747771","0.1758015444718668","0.8930510767296618","0.1758015444718668,0.8930510767296618","0.9956326293351083,0.9997574554932739,0.9902217098910623,0.9999204488616527,0.9980630752836821,0.9994088351936318,0.9967509585955538,0.9978311721520284,0.999998395815041,0.9999690824358196","0.6593473784881612","sbx_closest2parent","75143"
"3684","0.655931352119743","0.11044574764952259","0.17593693509020258","0.636834297794052","0.17593693509020258,0.636834297794052","0.5346245125117068,0.5363900685635696,0.0635769032857817,0.9809767660997359,0.030592629765760937,0.8933993731336951,0.9105139050368479,0.22721662141832,0.34937802589415123,0.19513777220327166","0.5951832995807834","random","3684"
"680","0.1716435296990798","0.9950125376189063","0.17694960552170536","0.988319955589449","0.17694960552170536,0.988319955589449","0.9843970460015119,1,1,1,1,1,1,1,1,1","0.6196849044081623","sbx_closest2parent","57211"
"4487","0.17278755590978861","0.885663702092601","0.17735301178802443","0.885199956693309","0.17735301178802443,0.885199956693309","1,1,1,1,1,1,1,1,1,1","0.6646335276844287","regression","13609"
"2234","0.17682483780268293","0.9776397431045305","0.17737146907065338","0.97722394610586","0.17737146907065338,0.97722394610586","1,1,0.9999944091233891,1,1,1,1,1,0.9998917941764903,1","0.6256769507522488","regression","96544"
"987","0.1744726306934853","0.9271423464684729","0.17787995568654114","0.9280167262302543","0.17787995568654114,0.9280167262302543","1,1,1,1,1,1,1,1,1,1","0.6474921927983025","regression","87492"
"1506","0.958130117773565","0.2039752862199984","0.17834139636409085","0.7491648520657682","0.17834139636409085,0.7491648520657682","0.8689186747097859,0.7040798663370113,0.54087060963329,0.2905855041545242,0.7593092158121068,0.4911181999015227,0.4913432634478052,0.8313920156840245,0.7955286184324994,0.3580924101292243","0.6046213767975682","random","1506"
"4878","0.18351463437378884","0.23405503248799703","0.17872841073804746","0.23922240061170807","0.17872841073804746,0.23922240061170807","1,1,1,1,1,1,1,1,1,1","0.6011234678966463","regression","67533"
"4665","0.17407057611955168","0.6521394627947641","0.17896510519570685","0.6568411559215925","0.17896510519570685,0.6568411559215925","1,1,1,0.9969815027943858,1,0.9960774790021817,1,1,1,1","0.7225065386766882","regression","63892"
"3925","0.17575319378251336","0.5672406889326482","0.17899951999004493","0.5658177728332663","0.17899951999004493,0.5658177728332663","1,1,1,1,1,1,1,1,1,0.9986892761695474","0.7177991128208222","sbx_closest2parent","76145"
"2160","0.17495264140950506","0.4055449450722505","0.17905531316120782","0.41328760512044793","0.17905531316120782,0.41328760512044793","0.9962036928701496,0.9903409251652904,0.9649354430992974,0.9955546226747668,0.9903608004319466,0.9943995583731642,0.9855733221100588,0.9632612947099521,0.9572086932345559,0.9850673529956637","0.6738303904191953","regression","88673"
"1981","0.17580422261523354","0.9495318850115684","0.1790687620535404","0.9556736478613354","0.1790687620535404,0.9556736478613354","0.9994373205050401,0.9998207804889614,0.9993276098382012,0.9999987463156441,0.9964150382396304,0.9999350602207244,0.9993824372175809,0.9999186491300555,0.9996261908668495,0.9944785857483643","0.6363041597245808","sbx_closest2parent","99777"
"412","0.17345029117223043","0.6242462489943734","0.17913883970035227","0.630640989834356","0.17913883970035227,0.630640989834356","1,1,1,1,1,1,1,1,1,1","0.7232569449628006","regression","54529"
"1225","0.17387602760301607","0.15215998712278545","0.17915473109145896","0.15610585875229444","0.17915473109145896,0.15610585875229444","0.9989526203785993,1,0.9972211966104761,0.9909812100230448,0.9997520006801376,0.9871690095368005,1,0.9999616957288632,0.9811042175066554,0.9925484063632832","0.562892761030863","regression","77031"
"861","0.17488649483768764","0.7634134526982512","0.17928954096302352","0.7609163483401268","0.17928954096302352,0.7609163483401268","1,1,1,1,1,1,1,1,1,1","0.7074258575931787","regression","79132"
"3261","0.1750203706840422","0.5996440495968391","0.17960230815685985","0.6005306951233724","0.17960230815685985,0.6005306951233724","1,1,1,1,1,1,1,1,1,1","0.7222086258807447","regression","45156"
"4908","0.1755944849870194","0.46450075551890935","0.1796915131446709","0.4692689707104156","0.1796915131446709,0.4692689707104156","1,1,0.9980708226388149,1,1,1,1,1,0.9999617856955594,1","0.695306736159639","sbx_closest2parent","89570"
"798","0.1727242290748114","0.5267629562931626","0.1798606629641919","0.5276539367872191","0.1798606629641919,0.5276539367872191","1,1,1,1,1,0.9902801364998528,1,1,1,1","0.7110265451367099","regression","25638"
"4907","0.1740408051980179","0.2779327538312286","0.18004448251988336","0.2801581690167455","0.18004448251988336,0.2801581690167455","1,1,1,1,1,1,1,1,1,1","0.6199436960921137","regression","90791"
"3829","0.17925533583829661","0.7716796974973412","0.18084006492005367","0.7715284442828848","0.18084006492005367,0.7715284442828848","0.9981399225867785,1,1,1,1,1,0.9996640932911192,1,1,1","0.7059792631755658","regression","62562"
"1","0.17762798733533575","0.38302055228079146","0.1809310966179729","0.38999227988313145","0.1809310966179729,0.38999227988313145","1,1,1,1,1,1,1,1,1,1","0.6673546319427063","sbx_closest2parent","77895"
"4204","0.17306474591941856","0.6882193963867734","0.1809596530347536","0.6867071296241395","0.1809596530347536,0.6867071296241395","1,0.999997357698441,0.9978609597706697,1,0.9997413360426896,0.9999430864167023,0.9963353883755387,1,0.9994803601200268,0.9999999488412238","0.7219601435160798","sbx_closest2parent","83467"
"913","0.18104205341315394","0.2159027609321621","0.18132571302707534","0.2209419417295988","0.18132571302707534,0.2209419417295988","1,1,1,1,1,1,1,1,1,1","0.5930678386205461","regression","97153"
"706","0.17682817352765773","0.7211129497492372","0.18135985052974435","0.723230684316207","0.18135985052974435,0.723230684316207","0.9880751773777264,0.9986073427426574,0.9981217790057628,0.991334380475565,0.9894698205444604,0.9910776786368246,0.9960274577906421,0.9920613279959343,0.9728297859135553,0.9844001264578943","0.7148469076700658","regression","64366"
"1659","0.17953502810854122","0.43126054422120996","0.18143911346109542","0.43608677416393804","0.18143911346109542,0.43608677416393804","1,1,1,1,1,1,1,1,1,1","0.6849955402852493","regression","84629"
"258","0.18093352074924096","0.2906962735999855","0.18150365886685238","0.2930538670407249","0.18150365886685238,0.2930538670407249","1,1,0.995886435845285,1,1,1,1,1,1,1","0.6259809419681919","regression","70085"
"3946","0.589956310101625","0.03500583291882009","0.18161819986703465","0.7907053034112392","0.18161819986703465,0.7907053034112392","0.4757369167967065,0.7614869880115314,0.5561636800696863,0.5615977044122266,0.7016037436272908,0.8856660672798582,0.4843157164257047,0.24206906244530535,0.7749023215892533,0.7477810276996959","0.5884683742613278","random","3946"
"3023","0.1853375175945578","0.25037945792730965","0.18168854162089298","0.25394849761390814","0.18168854162089298,0.25394849761390814","1,1,0.9949902199402587,1,1,1,1,1,0.9990987442201218,1","0.608253322456555","sbx_closest2parent","44504"
"1073","0.17781521697436786","0.48065217695551427","0.1819618589434545","0.48125466030771846","0.1819618589434545,0.48125466030771846","0.9973592191208037,0.9946075560052776,0.9973710522288884,0.9993540204946963,0.9994295425675894,0.9956197977762953,0.9979688796301286,0.9989438913813322,0.9941196488214878,0.9960447238168246","0.6996334232052364","regression","97891"
"2306","0.18059517622136478","0.538779350480044","0.18210395764741882","0.5417291512218069","0.18210395764741882,0.5417291512218069","0.9872780084454572,0.9929946295634334,0.999645689384872,1,1,0.9821267210347145,0.956361166440858,0.9974863487497184,0.9966934836491389,1","0.7136395459074497","sbx_closest2parent","58366"
"123","0.18524052716052009","0.11626506966137579","0.1823740601352094","0.11663601152611014","0.1823740601352094,0.11663601152611014","1,1,0.935126345330204,1,0.6836134361769327,1,0.7075538107881179,1,0.9226397861403356,0.7159108076044437","0.5438029119355162","regression","29533"
"2041","0.1843532971382718","0.2736938190766818","0.1827747747425339","0.281257838143564","0.1827747747425339,0.281257838143564","1,1,1,1,1,1,1,1,1,1","0.6209357589357455","regression","73824"
"3316","0.0590603747270263","0.07295882843609569","0.1830638272037468","0.5547680859725936","0.1830638272037468,0.5547680859725936","0.2481064100964815,0.577743641062125,0.6387020677331121,0.8348031998402918,0.4282251243556672,0.3796435828084944,0.8351708175692335,0.026322798344526666,0.1479888161699806,0.13664204675103497","0.6026584943857675","random","3316"
"649","0.18278668442707724","0.7871309103598181","0.1830886964701719","0.7867603373822616","0.1830886964701719,0.7867603373822616","0.9992189468274595,1,1,1,1,0.9992955652823132,0.9999471677017193,1,0.9984101746156478,1","0.7038103385182686","regression","64562"
"4724","0.1816337850935687","0.26082012007330724","0.18345040440788152","0.2670831052600514","0.18345040440788152,0.2670831052600514","1,1,0.995491478138277,0.9999467584038381,1,1,1,1,1,1","0.6145494189481167","regression","51082"
"4616","0.18602228401535104","0.8816919805784051","0.18390796336512183","0.8714047321040531","0.18390796336512183,0.8714047321040531","1,1,1,1,1,1,1,1,1,1","0.675672420588194","regression","51567"
"4094","0.2758246343856067","0.1192349919322721","0.18415478293188015","0.6490785729464849","0.18415478293188015,0.6490785729464849","0.9208605110445255,0.9208440773924503,0.2015139518223109,0.3703867810827899,0.28778683899583957,0.7655399222488969,0.3512970677867058,0.07971827720830182,0.32106004169168967,0.5358704327401089","0.6047101288199925","random","4094"
"1759","0.17816355045460103","0.6117771552188791","0.18430671310390656","0.6092621006373852","0.18430671310390656,0.6092621006373852","1,1,1,1,1,1,1,1,1,1","0.7263164363458388","regression","40612"
"2963","0.7152560466224054","0.15010966573180412","0.18453982323764562","0.5224086867384448","0.18453982323764562,0.5224086867384448","0.811098186751604,0.341870527415687,0.03785774931428154,0.8851397207650189,0.39831572406854854,0.737217483052986,0.3019097617556571,0.714945337357987,0.6576626670504166,0.2950129064875636","0.6107425602529616","random","2963"
"3112","0.41190207661746103","0.09546253715871311","0.18486981558866988","0.15337116345369817","0.18486981558866988,0.15337116345369817","0.32632458426226696,0.6601971641830501,0.290075310993532,0.8984897652659036,0.7814862012108519,0.6538592410673936,0.8265162935078587,0.3731407211487032,0.5671970834569954,0.36482247339663076","0.5474469222115832","random","3112"
"2044","0.18038674705555646","0.14409845972649138","0.18501317958216446","0.15152936922844684","0.18501317958216446,0.15152936922844684","1,1,1,0.9729900329236904,1,0.9765443448260062,1,1,0.9761263692277308,0.9727373809254123","0.5611332436106046","regression","47981"
"4942","0.17598842404407578","0.7937597873923443","0.18522286178374547","0.798931957515109","0.18522286178374547,0.798931957515109","1,1,1,1,1,1,1,1,1,1","0.7021979144834453","regression","33010"
"4819","0.17866025643980787","0.5153578407195657","0.18544241230407776","0.5159260773517714","0.18544241230407776,0.5159260773517714","0.9972449017419689,0.9978520043943846,0.9999237055220225,0.998989373899536,0.998246048210044,0.9956078326245816,0.9970127231484905,0.9875476906004526,0.9931547670195251,0.986718241790691","0.7110224101322247","regression","81904"
"2322","0.3873897426280707","0.038481464158115986","0.18562606739890786","0.4708231650774027","0.18562606739890786,0.4708231650774027","0.2406560608550773,0.8768163404499838,0.8315716829665541,0.38824378485096267,0.18776776070700962,0.10008838650753138,0.41630004513522634,0.964232515700771,0.5233246458396956,0.8412467373529219","0.6068060409510375","random","2322"
"3725","0.5892745239430431","0.05822771881939076","0.18585513731793496","0.6891199189952142","0.18585513731793496,0.6891199189952142","0.6395868469436867,0.011728689066920928,0.6576285421836716,0.23650614202203746,0.3588607918383494,0.5957439798283688,0.17563258086584688,0.7945718718580448,0.809759368846696,0.9664733169833526","0.5717950190644906","random","3725"
"3919","0.18480864012480058","0.7562193346312842","0.18603422810799897","0.7516796170117408","0.18603422810799897,0.7516796170117408","1,1,1,1,1,1,0.9970847322385126,1,1,1","0.7155549547820204","regression","46261"
"1853","0.7410488150763771","0.07900514931226965","0.1861845853262823","0.4470164323457954","0.1861845853262823,0.4470164323457954","0.016113659891001997,0.4902069155363188,0.4727081190469332,0.8138644661156184,0.6143229989878789,0.8615286972378678,0.22171185944851002,0.8487223247803006,0.004239113715632681,0.5000079762087632","0.6000764920986303","random","1853"
"2156","0.17968742259923942","0.8093868751327944","0.18667519903271756","0.8018658275053903","0.18667519903271756,0.8018658275053903","0.9999201521407849,1,0.9989953730191058,0.9938358564445858,0.9976854773238885,1,0.9999602094984785,0.997888920620123,1,0.9801959691247115","0.7020247282871924","sbx_closest2parent","73766"
"375","0.11112635488254025","0.06847488996166912","0.18724823248953198","0.4884219148594222","0.18724823248953198,0.4884219148594222","0.8804167026357324,0.48334590782563924,0.681735357851155,0.25023093108587946,0.3965419731605262,0.128203823397546,0.5312608547745303,0.19660802615148343,0.4129544701707192,0.5641656664923586","0.6063904810580053","random","375"
"3191","0.18531023563658006","0.6519883439546118","0.18784259222275135","0.6539972164193728","0.18784259222275135,0.6539972164193728","0.9974520360530866,0.9998042215870118,0.9994593826145878,1,0.9994690237312833,0.9958233772746494,0.9991171881316868,0.9996797187232481,0.999998172011898,0.9981698748959767","0.7297017689815163","regression","53662"
"2631","0.18824593818170582","0.5573321570640919","0.18790176485216903","0.5665590142591916","0.18790176485216903,0.5665590142591916","1,1,1,1,1,1,1,1,1,1","0.7238400843058945","regression","84656"
"4479","0.17984793027528384","0.85063210749096","0.18790389492819337","0.8492107642345164","0.18790389492819337,0.8492107642345164","0.9999999841249116,0.9966242925886648,0.9948193098506705,0.9997490096229645,0.9981425168617971,0.9547174758682746,0.999271138653133,0.9905052622756318,0.9999018908335201,0.999998532223081","0.6854548971389375","sbx_closest2parent","94670"
"2246","0.41866704492236523","0.00677455116604625","0.18815359892796535","0.5468298144325525","0.18815359892796535,0.5468298144325525","0.29733441409885675,0.6321878941134864,0.8939556438456755,0.22348512152608035,0.438319031000883,0.5034354349973454,0.9955368959809072,0.19832044134783022,0.7396053385489267,0.46986095761304403","0.6112957472044643","random","2246"
"3257","0.18588367355335994","0.6750980835649272","0.18827763545255627","0.677192536347002","0.18827763545255627,0.677192536347002","1,1,1,1,1,1,1,1,1,1","0.7292120214014347","regression","56240"
"1517","0.18304300741016066","0.7417299810084319","0.1886587627960834","0.7397118614213223","0.1886587627960834,0.7397118614213223","0.9985114663241504,0.9986728796125839,0.9983700905794647,0.9896868082177152,0.9969982212637288,0.9950690621344862,0.9683747357660226,0.9995901377364877,0.9825007039720427,0.997673002098244","0.7185992068223809","regression","74012"
"3926","0.18480882513460373","0.49422759341405037","0.18874564970874408","0.4978439695608674","0.18874564970874408,0.4978439695608674","0.994240756932462,0.9889381562362144,0.9954528115134079,0.9987207592201345,0.9989176849432317,0.9912677957144481,0.9958593436042044,0.9980070259078319,0.9881050368995926,0.9939918961119648","0.7073957977439194","regression","85455"
"2208","0.9920137480932845","0.04925108456255278","0.18881510564820508","0.6274522524271265","0.18881510564820508,0.6274522524271265","0.38012898811463525,0.19358331658960526,0.4261514082950568,0.483560219810489,0.4689439270361747,0.33498141155749295,0.5301921406187797,0.2521683998612465,0.19492882503859943,0.5019418128031455","0.568213810135156","random","2208"
"3356","0.18759250774523406","0.6010286808666754","0.189300207559561","0.6065927497777795","0.189300207559561,0.6065927497777795","1,1,1,1,1,1,1,1,1,1","0.7298231376853741","regression","51018"
"666","0.12090769529191059","0.028098120477078214","0.18942805786831918","0.5651123957366275","0.18942805786831918,0.5651123957366275","0.2630900020099872,0.040333278747184176,0.7937244303981974,0.3991188615047764,0.12335653839085603,0.20394795575913816,0.9614732069310793,0.1403963567594847,0.385248149412699,0.20487792464361165","0.5714948431536397","random","666"
"3872","0.1857268385804972","0.8255720056101128","0.18975376142409628","0.826865087171487","0.18975376142409628,0.826865087171487","0.9969647160613487,1,0.9936741177770756,0.9933912773187139,0.9994211227467639,0.9888058098182402,0.999957353880463,0.9996133554403255,0.9849328582943815,0.9852968431810654","0.6957250410961433","regression","88776"
"1209","0.1855674272491502","0.8920250902070013","0.18989174502065997","0.8880911391689096","0.18989174502065997,0.8880911391689096","1,1,1,1,1,1,1,1,1,1","0.6742272034581094","regression","63261"
"1214","0.1856467766369183","0.30569186234743184","0.1902842831946524","0.305879819100227","0.1902842831946524,0.305879819100227","1,1,1,1,1,1,1,0.9999544754778369,1,1","0.6335801908255837","sbx_closest2parent","80471"
"4383","0.1884736687413064","0.5245720734510356","0.1903269274733701","0.5324846116146291","0.1903269274733701,0.5324846116146291","1,1,1,1,1,1,1,1,1,1","0.7185147941180066","regression","82031"
"2363","0.18725979287771682","0.4620550669190929","0.19051563656181025","0.46957099584680917","0.19051563656181025,0.46957099584680917","1,1,1,1,0.9990796384602397,1,1,1,1,0.9938787506309315","0.7005029901769733","regression","59820"
"1294","0.18824432311364242","0.9916023466674451","0.19054941730226083","0.9905685812757165","0.19054941730226083,0.9905685812757165","0.9912268060380657,0.9998262296873988,0.9992633251582138,0.9996700139997722,0.996492022720589,0.9988095504789563,0.9994100083695511,0.9968171037564374,0.9952582353863292,0.9943578500227755","0.6292294980496734","regression","82966"
"3890","0.18750097915643038","0.3703814196745925","0.1905918592120427","0.3636207430735432","0.1905918592120427,0.3636207430735432","0.9847097689653317,0.9698030711492935,0.999874115462141,0.9973914704326252,0.99966209036818,0.9998490869153518,0.9988742137655878,0.9979893390922887,0.9544240156887817,0.27393703752520443","0.6570094518826257","sbx_closest2parent","57578"
