"elite_idx","centroid_x","centroid_y","situation_x","situation_y","situation_vec","command","fitness","kind","iteration"
"87","0.025434428203471526","0.9769866211340064","0.023789704365863917","0.9766028333857707","0.023789704365863917,0.9766028333857707","0.5056479276544107,0.521634084440413","1","regression","980820"
"281","0.027142030152198182","0.9120477008203252","0.023991691120160974","0.9132543815351694","0.023991691120160974,0.9132543815351694","0.49728940001786337,0.5094462994815911","1","regression","999250"
"1473","0.02584113807721755","0.3988821768589897","0.024061864219150686","0.3959796985636892","0.024061864219150686,0.3959796985636892","0.4843482276835673,0.5161432417125432","1","sbx_closest2parent","989315"
"1259","0.027957340124214913","0.6157293083346282","0.024348319218555514","0.6223891872127231","0.024348319218555514,0.6223891872127231","0.503183488404282,0.5217801116027362","1","regression","990174"
"3442","0.02190452334952031","0.8650559430098989","0.02447397366180859","0.8615915024902345","0.02447397366180859,0.8615915024902345","0.5077202207156982,0.5237965606166581","1","regression","992166"
"3864","0.01923969992894864","0.20401004887487634","0.02447741600364417","0.2007953860068482","0.02447741600364417,0.2007953860068482","0.49134746227742326,0.5259501751486344","1","sbx_closest2parent","997189"
"4090","0.02180960557214473","0.04673680778375877","0.024642792022162685","0.05125697850840205","0.024642792022162685,0.05125697850840205","0.49671908533895853,0.5212390941254149","1","regression","994218"
"2512","0.024049675120205005","0.9466865597231982","0.02474338648902319","0.9444544919715651","0.02474338648902319,0.9444544919715651","0.5016233931338567,0.5186671143629376","1","regression","994904"
"343","0.026433499113490022","0.7110609324820578","0.02594494819524884","0.7148621185704003","0.02594494819524884,0.7148621185704003","0.503702631664617,0.5222889365930096","1","sbx_closest2parent","999215"
"114","0.030535239869385222","0.8010287684918032","0.026154951467288856","0.7917703249066114","0.026154951467288856,0.7917703249066114","0.5227277664887732,0.5172226174608752","1","sbx_closest2parent","989825"
"4123","0.021626160215086898","0.3884835660985818","0.026347453619745442","0.38338280541292147","0.026347453619745442,0.38338280541292147","0.5062214882686108,0.5265748824550188","1","sbx_closest2parent","996869"
"2273","0.02411468300785441","0.006608025834448306","0.026452508054469415","0.0021057436811208197","0.026452508054469415,0.0021057436811208197","0.48136937675187763,0.5208993077330837","1","regression","995876"
"1914","0.03056021382777896","0.17892329547452113","0.026628687527092243","0.17296380417248947","0.026628687527092243,0.17296380417248947","0.4955320540927443,0.5184210978458536","1","regression","991981"
"4473","0.02843599591209839","0.5520450313113283","0.026691190515779506","0.5527274788227023","0.026691190515779506,0.5527274788227023","0.4935102709358515,0.5201830891625229","1","sbx_closest2parent","993765"
"4207","0.024555457586286855","0.7811744403213798","0.0267155263954032","0.7900923411732318","0.0267155263954032,0.7900923411732318","0.508636252067236,0.5187700169720392","1","regression","999541"
"2105","0.02065810315631844","0.060192186258124336","0.02728771090796811","0.06338601727062354","0.02728771090796811,0.06338601727062354","0.4964010518629562,0.5212828932177633","1","sbx_closest2parent","998645"
"4801","0.025424758721522334","0.8532882120121582","0.027609290362223704","0.8529845638731429","0.027609290362223704,0.8529845638731429","0.4978929717681072,0.5190022254570751","1","regression","999878"
"334","0.032550801853409805","0.47185495042145753","0.02804801912414734","0.47017296706715694","0.02804801912414734,0.47017296706715694","0.4909475592414788,0.5244692568744956","1","sbx_closest2parent","998689"
"4056","0.029213341529357006","0.8847053148381638","0.028129711057298112","0.8812608759785626","0.028129711057298112,0.8812608759785626","0.5116198878848668,0.523190066239167","1","sbx_closest2parent","998476"
"4901","0.03381392090904012","0.625449549490104","0.028172348389361446","0.6289911201781021","0.028172348389361446,0.6289911201781021","0.4995263223101696,0.5165981404688227","1","regression","998680"
"3985","0.025062362958982565","0.2736921189799994","0.028231018794203866","0.27313062062867055","0.028231018794203866,0.27313062062867055","0.49097307622620867,0.5223644374495804","1","sbx_closest2parent","992575"
"686","0.028841386120993795","0.19566705318759497","0.028301747153573253","0.20124214661371387","0.028301747153573253,0.20124214661371387","0.48459145222562167,0.5228864774760698","1","sbx_closest2parent","998898"
"4471","0.024442161647318106","0.34679435635772277","0.028580648066069192","0.34722455567352173","0.028580648066069192,0.34722455567352173","0.49066946015942753,0.520038367033503","1","regression","993671"
"3044","0.026391317176857165","0.30048073224514016","0.02865722519496383","0.2962312847621077","0.02865722519496383,0.2962312847621077","0.49378283234956144,0.5171446730446495","1","regression","997205"
"2540","0.032345809697402805","0.8420008430812441","0.028765932669065686","0.846250371747916","0.028765932669065686,0.846250371747916","0.5096462284819885,0.5230943684323842","1","regression","995669"
"4604","0.022999238073056927","0.07273322983217784","0.028777652102590534","0.0724842144023784","0.028777652102590534,0.0724842144023784","0.47584341242305694,0.5156987365180689","1","regression","999529"
"1130","0.02444116603167562","0.23085064098242714","0.028863568074407264","0.23353366575316248","0.028863568074407264,0.23353366575316248","0.4844506690396399,0.515919612574178","1","regression","999492"
"3848","0.03247923444365325","0.6781724643315783","0.028871628386998527","0.6849092954235171","0.028871628386998527,0.6849092954235171","0.5165138854415141,0.5256048145477764","1","regression","998542"
"2220","0.031397384043201415","0.09380811337474326","0.02953930353114964","0.09210772016595459","0.02953930353114964,0.09210772016595459","0.49220763842496434,0.5215492063774981","1","regression","996490"
"719","0.028596813425852907","0.7571215761026985","0.029544482052694554","0.7579657983663716","0.029544482052694554,0.7579657983663716","0.5060036191455136,0.5224303193762299","1","regression","991153"
"3606","0.028980312029175503","0.4456588099675114","0.030031130615931323","0.44654827770368133","0.030031130615931323,0.44654827770368133","0.502089459596065,0.524072505043886","1","sbx_closest2parent","999151"
"1458","0.030990197778969997","0.7448913354166565","0.030293939019997662","0.7433315726911843","0.030293939019997662,0.7433315726911843","0.5045974544353625,0.5217162383362386","1","regression","985529"
"2912","0.021934851827890345","0.25693087204100684","0.03031663600118273","0.25626920478112214","0.03031663600118273,0.25626920478112214","0.4990820474255321,0.5262637759006021","1","sbx_closest2parent","998361"
